-1.960194744374278014e-02;-5.621531775033584977e-03;9.343690296922849137e-03;2.576771076273813577e-02;4.288000900475096022e-02;6.014369422203730275e-02;7.760719287805231681e-02;9.544142617919540439e-02;1.128714939288038843e-01;1.291388739397781038e-01;1.444516151787771097e-01;1.591039619723437493e-01;1.733208007163387632e-01;1.867313265565037350e-01;1.997266569866390784e-01;2.118267751784836117e-01;2.233272459472148419e-01;2.349130803131109502e-01;2.448935507482833118e-01;2.549079059006684744e-01;2.631835878195225575e-01;2.712770237207836610e-01;2.780712872064647900e-01;2.853137511600291054e-01;2.908967344399263633e-01;2.962031931558383180e-01;3.012192502315973464e-01;3.055644166774761361e-01;3.104975542915524578e-01;3.144443504350971086e-01;3.191929334174645749e-01;3.222512042699168244e-01;3.259974931403032405e-01;3.275323123888929100e-01;3.317783959397203608e-01;3.339448838734198066e-01;3.358148306673354178e-01;3.371024309337635749e-01;3.373658442156992621e-01;3.386326438560477436e-01;3.399716474738918581e-01;3.413339609193628554e-01;3.427955683669208220e-01;3.441290032499767504e-01;3.454491235962033890e-01;3.463552408407263306e-01;3.461715603766054583e-01;3.460495296202257265e-01;3.466572624657369150e-01
-1.863663107096638627e-02;-4.455451557549117148e-03;1.075085520094443137e-02;2.697134775841124321e-02;4.441758569113583854e-02;6.185892504891407628e-02;7.979364359894974834e-02;9.761479724672747493e-02;1.147576375515623193e-01;1.308457865109133866e-01;1.467883334585814437e-01;1.619981253573036517e-01;1.762678080347742371e-01;1.907834210768988570e-01;2.030898932214174335e-01;2.158209227035327860e-01;2.267006616029035582e-01;2.382956840572914292e-01;2.491526623419127173e-01;2.601108546298402935e-01;2.688494383207513660e-01;2.777253931811314303e-01;2.846958381388315917e-01;2.916464577033556216e-01;2.984867506649439006e-01;3.036110934506410786e-01;3.091829710659957930e-01;3.142156867517520435e-01;3.175454772994816821e-01;3.229721005028177716e-01;3.262800242669341433e-01;3.302625566589009187e-01;3.346293064055779753e-01;3.378468043966590395e-01;3.404993270866840671e-01;3.434016462916357204e-01;3.459183865765279586e-01;3.475568615767873348e-01;3.493784222102369608e-01;3.517117633766398965e-01;3.538536274558304884e-01;3.555719507327071982e-01;3.562594065357511663e-01;3.568981558453218073e-01;3.572809812762660631e-01;3.576863497634820144e-01;3.584401606497056303e-01;3.584692240979029387e-01;3.585216331521214883e-01
-1.758205022942739559e-02;-3.507992078167591898e-03;1.160778675354941225e-02;2.777822365720811204e-02;4.586131358067073449e-02;6.368882995140573433e-02;8.174120897650469231e-02;9.967822193296521638e-02;1.172526425772089653e-01;1.336891494654632306e-01;1.499355785012815023e-01;1.656764195508183546e-01;1.797265607340600979e-01;1.932271874724123262e-01;2.071809400537913681e-01;2.210961411566264856e-01;2.325762100498844631e-01;2.433937525369339883e-01;2.540629896539626786e-01;2.632422847249971110e-01;2.745253617854782613e-01;2.830221484007950927e-01;2.918008174159670842e-01;2.986514426906163866e-01;3.055881829344393452e-01;3.112083573735083819e-01;3.168864730990338385e-01;3.220018367818284766e-01;3.268237692502411473e-01;3.314195648230486846e-01;3.352127712588865993e-01;3.382291432118625929e-01;3.410148593794566363e-01;3.439879558719468600e-01;3.468324238420439354e-01;3.499767345562851961e-01;3.535658872967759603e-01;3.561379718860762100e-01;3.585703700109772463e-01;3.617816506588444891e-01;3.622768363755967114e-01;3.643086532354650187e-01;3.651300741650356230e-01;3.660054545763209433e-01;3.673494326363144769e-01;3.686800702385301109e-01;3.691148534747507037e-01;3.691942549161644216e-01;3.697369855739225386e-01
-1.698171988652871084e-02;-2.776338480955202470e-03;1.243205343692661835e-02;2.911004639599065746e-02;4.701094636327217413e-02;6.551364948473312189e-02;8.344516933379514390e-02;1.016524436762810679e-01;1.194879045337158829e-01;1.367689575600736229e-01;1.530188979995232013e-01;1.681558492485623890e-01;1.828866908458823826e-01;1.975090182707360531e-01;2.115335117953414390e-01;2.243373415558323203e-01;2.365944938687601085e-01;2.482027178387266886e-01;2.582454554400207547e-01;2.680907057793853188e-01;2.774577141500326194e-01;2.877540053683899091e-01;2.959069853541869133e-01;3.045572906204676578e-01;3.107014299015159464e-01;3.174350984399534337e-01;3.231162468096909768e-01;3.288842473602461292e-01;3.332559239914827387e-01;3.368091387813251236e-01;3.403758529562245227e-01;3.440896781995571585e-01;3.472352961478107902e-01;3.500479938915269651e-01;3.528358190753522194e-01;3.561430395538064397e-01;3.584153739610385081e-01;3.623612342257784835e-01;3.636933537048002707e-01;3.661803406608773459e-01;3.684344699386631339e-01;3.709995767059091065e-01;3.735016076116743911e-01;3.750353476379997275e-01;3.776371552938440068e-01;3.785744095259623299e-01;3.790456387526903725e-01;3.804542973711362297e-01;3.809377853715514295e-01
-1.621764437629433925e-02;-2.079895211872365146e-03;1.307808453558095829e-02;3.017110689370768040e-02;4.830152250405177206e-02;6.683033870086863004e-02;8.541102876188227944e-02;1.037745633757868324e-01;1.218658194721670140e-01;1.387375918908116124e-01;1.546391269427759008e-01;1.707793379007480905e-01;1.863044774396267200e-01;2.008077093551927372e-01;2.138202116851642132e-01;2.269568476647041144e-01;2.393987796790418010e-01;2.519506143576547563e-01;2.632059038550177421e-01;2.727185849808919649e-01;2.836244984928764090e-01;2.926382274678013262e-01;3.005069880405538685e-01;3.082366491263462960e-01;3.153010272908262079e-01;3.218843757555829299e-01;3.271797379382512805e-01;3.324101838333178849e-01;3.375809532076536890e-01;3.422354902910552665e-01;3.471422313087265676e-01;3.506975320462207835e-01;3.544148525689521101e-01;3.580770049490306084e-01;3.619038335807124307e-01;3.647561075198433311e-01;3.675455208874806035e-01;3.693462837003665955e-01;3.714617849791950199e-01;3.738974668129725343e-01;3.772156590560968858e-01;3.794168530170893838e-01;3.810174182411311117e-01;3.828547349643028896e-01;3.840723182166918548e-01;3.849469946967147838e-01;3.856278509650041819e-01;3.872916112738282735e-01;3.870274790472151283e-01
-1.564895836094207932e-02;-1.441833433518405205e-03;1.395170456547452364e-02;3.125783151894025169e-02;4.942614022214847358e-02;6.814703028532426154e-02;8.715527487038601806e-02;1.055411857195077130e-01;1.234767472358877238e-01;1.410185489623076160e-01;1.572401067177272294e-01;1.734358201563793722e-01;1.883060587424537358e-01;2.029854425102083082e-01;2.170195808259763048e-01;2.300247576134089866e-01;2.427377276833383168e-01;2.547400832277407767e-01;2.666883617844416632e-01;2.775948660901090825e-01;2.866879539851178160e-01;2.962707311551074918e-01;3.044656324120825763e-01;3.121044128034767828e-01;3.193350882415731951e-01;3.255401735874787761e-01;3.313940804861390532e-01;3.380580020049107626e-01;3.433236265939072496e-01;3.487936960719858481e-01;3.532861842708525657e-01;3.579841831796664042e-01;3.619469191231071692e-01;3.655933593536194737e-01;3.691135862533373446e-01;3.725854463818475404e-01;3.754563191257220822e-01;3.781137953301367816e-01;3.806781154861456073e-01;3.821902695284654650e-01;3.841408964239422241e-01;3.857585446216508229e-01;3.876038272834724241e-01;3.896493005859198444e-01;3.906051781483231844e-01;3.923185066975262147e-01;3.931530853801122882e-01;3.938695099766083008e-01;3.950064777078131639e-01
-1.487536508928259671e-02;-6.035157837330218378e-04;1.492448683807069687e-02;3.199006138174949332e-02;5.050969380373315776e-02;6.903122980331308223e-02;8.846143096787090210e-02;1.071520727935793005e-01;1.253444983782323607e-01;1.428108020612587903e-01;1.595033848439093294e-01;1.750804386840378035e-01;1.906189593379896408e-01;2.050490871883523802e-01;2.191989514927762672e-01;2.332660221807278111e-01;2.457097519388836415e-01;2.579599000694378086e-01;2.685893792369576927e-01;2.801725622460694565e-01;2.903426697333695294e-01;2.996966917665369046e-01;3.080560594057111246e-01;3.158392266772208634e-01;3.227354246468868704e-01;3.299321344241618048e-01;3.363240111386861519e-01;3.424868935089822042e-01;3.481539806733099374e-01;3.532165144795935685e-01;3.593530221658421953e-01;3.643827829000338969e-01;3.684950382271627856e-01;3.729985064949705720e-01;3.766107413887564981e-01;3.793860354953563219e-01;3.821758390876561773e-01;3.849733574980471751e-01;3.862793583382637674e-01;3.891890329098054435e-01;3.901608581386795116e-01;3.916142467375025582e-01;3.935192482723546270e-01;3.954562568671295963e-01;3.974271080125233446e-01;3.987501257539908250e-01;4.009647683155864728e-01;4.020588674671629059e-01;4.022310698237850923e-01
-1.433642675714049547e-02;1.407616045915743852e-04;1.569912840619339112e-02;3.314653414204903059e-02;5.140865134263461478e-02;7.024476896298584294e-02;8.963872848901224821e-02;1.088630678923328821e-01;1.269235930924310640e-01;1.442505875625446909e-01;1.613073649494448647e-01;1.772725317920631760e-01;1.934185826739234504e-01;2.084514505074509250e-01;2.232457480732819854e-01;2.364400388966156619e-01;2.491698645794931111e-01;2.610556220621423895e-01;2.727620109952378913e-01;2.836429038261931712e-01;2.941487369637411087e-01;3.039899810473245534e-01;3.129498253955034226e-01;3.214871755239058215e-01;3.281977317630566660e-01;3.348895887860093845e-01;3.419100242813492008e-01;3.487804550533868397e-01;3.557189097005784006e-01;3.615703390538603790e-01;3.657594113236981581e-01;3.697599444424840565e-01;3.741200834162589084e-01;3.779499416670875078e-01;3.823045894154467605e-01;3.852329661231822522e-01;3.878953969374959732e-01;3.919310962803761456e-01;3.944237599976614383e-01;3.963917136048552559e-01;3.995628013542683599e-01;4.018084500374108359e-01;4.042343597340883887e-01;4.054043152140237583e-01;4.059008469983734768e-01;4.061066738741737625e-01;4.067593480184408250e-01;4.078755855295976840e-01;4.087382310331201252e-01
-1.378661648235973008e-02;8.285832445973084770e-04;1.662981431834706370e-02;3.372344851974476421e-02;5.226298257854672391e-02;7.140538098932550093e-02;9.105343370903018485e-02;1.100904986059815793e-01;1.288517583638580100e-01;1.458748058424597649e-01;1.628727387493305312e-01;1.795918339902853877e-01;1.957467089028138429e-01;2.113097528330234731e-01;2.258459782975608954e-01;2.400535855875947366e-01;2.526848612842036435e-01;2.656773284459635898e-01;2.766810334751891309e-01;2.875667134492201349e-01;2.975960914819225644e-01;3.081441079546971551e-01;3.174933288854104863e-01;3.261664314597318981e-01;3.340965208153767740e-01;3.402789770144777348e-01;3.469906813790751832e-01;3.541335736722102112e-01;3.606025422255377810e-01;3.659312242453899300e-01;3.715276857671203636e-01;3.769275316259697028e-01;3.813080614835115956e-01;3.851165350617221650e-01;3.878812415822067150e-01;3.909504689660908694e-01;3.941659422144785374e-01;3.971969519851429320e-01;4.014380246411280995e-01;4.035160885322309765e-01;4.059608838697158495e-01;4.069908135323770937e-01;4.099482138094113770e-01;4.124168317721639276e-01;4.131133081327132972e-01;4.150208125146965799e-01;4.157498124271156170e-01;4.161568987541278686e-01;4.168566511887604742e-01
-1.355134918466805588e-02;1.085217935018936708e-03;1.704844956065826311e-02;3.439359539322195403e-02;5.330745593929724080e-02;7.257423585318339976e-02;9.165997845040513292e-02;1.110495858957228632e-01;1.299822253499350044e-01;1.475151825151018448e-01;1.647989468171661420e-01;1.817756391755321888e-01;1.976894602703027359e-01;2.128477852463492026e-01;2.274244028486117342e-01;2.420930455914173940e-01;2.555213356725967166e-01;2.674698290291395164e-01;2.793477122792368261e-01;2.909757344860904871e-01;3.013791133782625087e-01;3.115884704096212321e-01;3.208537675382051590e-01;3.300985044768796062e-01;3.377069907762602075e-01;3.447855402196865482e-01;3.519762652458839902e-01;3.575351366303871625e-01;3.630741922186897508e-01;3.696954429621464033e-01;3.753173154044119331e-01;3.809864045297113311e-01;3.853590048370068022e-01;3.896011244669307372e-01;3.940659439803917419e-01;3.984988855856300694e-01;4.011375045207491441e-01;4.041885541399800053e-01;4.064875973699885181e-01;4.086364165598149745e-01;4.105849957352387669e-01;4.117557565691443155e-01;4.134004472188411716e-01;4.149324442574410243e-01;4.179622612810817150e-01;4.197029111228209874e-01;4.207171266373309626e-01;4.214228667076547197e-01;4.223097466848799719e-01
-1.345496375202270833e-02;1.258430430838258784e-03;1.726587069884011338e-02;3.489901219298584267e-02;5.359926626707275932e-02;7.305352455169933368e-02;9.214475446080269694e-02;1.117116163044495625e-01;1.304497501605700605e-01;1.483689580920412587e-01;1.653157277897326360e-01;1.825741305989011798e-01;1.984452839561423876e-01;2.134888154741363675e-01;2.280633797150287967e-01;2.426097520753022485e-01;2.562041817423963419e-01;2.681985607278802863e-01;2.802863367799387495e-01;2.915303379041673804e-01;3.020856113805318044e-01;3.123982929066555503e-01;3.221258994614956128e-01;3.317741114430065030e-01;3.391843794906008736e-01;3.461892859933509703e-01;3.535101231896751184e-01;3.586827877270892806e-01;3.641890458496693794e-01;3.708296210290153994e-01;3.768588960911187780e-01;3.819203014421593823e-01;3.867078776597943079e-01;3.905997804928919015e-01;3.958087139804553622e-01;3.994912095945380992e-01;4.028801807406865443e-01;4.055558648886532502e-01;4.081981234504928890e-01;4.099328759671804212e-01;4.122607909858380104e-01;4.135839979841541281e-01;4.166581596561265144e-01;4.182920967825969338e-01;4.196297207966245280e-01;4.214546565830327163e-01;4.226937780678764467e-01;4.228941644433485969e-01;4.240071435755267126e-01
-1.285401360234645490e-02;2.014803623803698707e-03;1.773866612493837924e-02;3.564351996184865479e-02;5.472555276633443710e-02;7.387302712053372966e-02;9.309345240062480431e-02;1.129173439217210084e-01;1.321057158979769552e-01;1.507779941173479354e-01;1.687105069176985106e-01;1.849758419246113061e-01;2.013844352290871942e-01;2.163529449242394265e-01;2.313010502075248109e-01;2.455002507813579815e-01;2.587674057077404832e-01;2.714846967625821339e-01;2.836735602116927657e-01;2.954289114314925246e-01;3.062758243394981816e-01;3.164175082499764979e-01;3.253107770074635807e-01;3.341614870099647305e-01;3.422113001102419227e-01;3.498616089510420135e-01;3.573043794914433358e-01;3.650204720704243178e-01;3.708748560199277566e-01;3.767176480085215884e-01;3.812205080223000087e-01;3.862407074191379630e-01;3.912209808886609741e-01;3.955492604316706018e-01;3.994152311100586106e-01;4.035057740511088786e-01;4.062775753520950772e-01;4.092588782716596318e-01;4.117954899856410833e-01;4.150073138513122872e-01;4.181957861539085108e-01;4.216052432823119700e-01;4.227076299099996604e-01;4.246606066781957178e-01;4.267358310331715865e-01;4.268716764911431039e-01;4.283021488242751973e-01;4.290784863707723940e-01;4.304500988953512408e-01
-1.241131198152448101e-02;2.403316637662328281e-03;1.848974211804357837e-02;3.659828863418901346e-02;5.565925511971468731e-02;7.479887688361844256e-02;9.443557158244542116e-02;1.144725315349691963e-01;1.341994784536359731e-01;1.530764723093364643e-01;1.700918731699024578e-01;1.871631595831627359e-01;2.037041456712505860e-01;2.186056281711575011e-01;2.333884640834904822e-01;2.482280724404397343e-01;2.612271684695870455e-01;2.744005502791513340e-01;2.868773065720101600e-01;2.979558731126891180e-01;3.084099383777434422e-01;3.193149098370677841e-01;3.290886684033864640e-01;3.381108116439401901e-01;3.461109344746078342e-01;3.548399198383539455e-01;3.625088543322628754e-01;3.688167635483643458e-01;3.749601983866800436e-01;3.812106219273605490e-01;3.859721318995547046e-01;3.906434430890017850e-01;3.952068832475659210e-01;3.996331963048828095e-01;4.034823793746292742e-01;4.070692219077497453e-01;4.110467922763946236e-01;4.151987118271509569e-01;4.184302734304367055e-01;4.213472963477609134e-01;4.236170405381481929e-01;4.260772569746413829e-01;4.278559259524604697e-01;4.292195677661713171e-01;4.306307600944271341e-01;4.326507816372096027e-01;4.345536076997840169e-01;4.349726069701347342e-01;4.363858785539657115e-01
