-5.156269693270396082e-02;-3.692627460766177705e-02;-2.420066210648333382e-02;-1.169673670037228025e-02;-1.555560361822430626e-03;7.800619917806270176e-03;1.653455446032962850e-02;2.454771548566035688e-02;3.198107469714019102e-02;3.893165157624574324e-02;4.186767671436389393e-02;4.321781847058776826e-02;4.422675214743679306e-02;4.465315692290697247e-02;4.512131926943548088e-02;4.547622577833818069e-02;4.559354774793991649e-02;4.547327976753488821e-02;4.552288548328310702e-02;4.550782412734281912e-02;4.541073748564215806e-02;4.516343032351301245e-02;4.456696939406222524e-02;4.402634426091778241e-02;4.327412926779905522e-02;4.258246948158621314e-02;4.198273291752442626e-02;4.131817923526752423e-02;4.068698341331049295e-02;4.006397797400571004e-02;3.934160621767254784e-02;3.865917652704052576e-02;3.799760289593256957e-02;3.735544297342030529e-02;3.673166303890693096e-02;3.612514117210324782e-02;3.553581852433430888e-02;3.496431884980635840e-02;3.441026884547503106e-02;3.387314537588551056e-02;3.335243114360576799e-02;3.284745319191199886e-02;3.235767969378376685e-02;3.188246273715100720e-02;3.137697288230785475e-02;3.084211941826535408e-02;3.032279357781651752e-02;2.981838550864822357e-02;2.932827837470995680e-02
-4.178929912188409507e-02;-3.170388370381992810e-02;-1.765714318693804852e-02;-5.382005059631170263e-03;5.769264244216032456e-03;1.572065762096658270e-02;2.470177450689896304e-02;3.246089766164721169e-02;3.861461480873398799e-02;4.217153689891270374e-02;4.584376493887434845e-02;4.855636574979241282e-02;4.972725757047272155e-02;5.051301734370164387e-02;5.097572526627601464e-02;5.073438252778822433e-02;5.033019975181106387e-02;4.968373138239227937e-02;4.928621204283972768e-02;4.883993414336068595e-02;4.835873318608958915e-02;4.792915088251657740e-02;4.733804259982575535e-02;4.681281639699398645e-02;4.599411861032148829e-02;4.531276834480776894e-02;4.470015031984020393e-02;4.404118516402247274e-02;4.338985923390016597e-02;4.277700348549715037e-02;4.206318170746251028e-02;4.143079256386389408e-02;4.081499813107482277e-02;4.020970557567482562e-02;3.961403593449895622e-02;3.902751050796024468e-02;3.845094374164594042e-02;3.788579738076522374e-02;3.733215224781610830e-02;3.678992829286820143e-02;3.625909204189996238e-02;3.573943194419827718e-02;3.523088304353208522e-02;3.473322014629839916e-02;3.424627852794384641e-02;3.376979997975054770e-02;3.330359282291282808e-02;3.284742892417763516e-02;3.240105185249943232e-02
-3.420465428541841213e-02;-2.130520204198407819e-02;-8.064535710243736499e-03;3.729802330074652450e-03;1.489368114868222515e-02;2.486795780055560401e-02;3.169972356759079291e-02;3.952409671201428942e-02;4.515542466329594551e-02;4.974471009113924647e-02;5.495619426749667746e-02;5.923690879151632949e-02;6.164425502599261975e-02;6.298551530966960132e-02;6.602476019440535471e-02;6.798115965762484281e-02;6.964566683055585516e-02;7.069434880752227535e-02;7.189863590218432965e-02;7.305011580532831672e-02;7.393857985515321640e-02;7.428069866775276198e-02;7.580526689063697698e-02;7.631073427344393922e-02;7.630264573025068164e-02;7.630458429208296367e-02;7.597592976921498098e-02;7.555420606698064201e-02;7.457402821530952075e-02;7.357286950976586748e-02;7.248829608199626462e-02;7.145399662325478685e-02;7.069993987975979610e-02;7.026001480716310976e-02;6.975685961544157709e-02;6.923948351984686445e-02;6.871546955145001190e-02;6.822364234918497361e-02;6.784734380473154969e-02;6.745765890266051945e-02;6.705693550295131755e-02;6.664712773113153077e-02;6.603602377131952139e-02;6.541699639977462122e-02;6.480991962297220910e-02;6.421475066101438312e-02;6.371640412540734155e-02;6.324859851584561932e-02;6.278287551996906968e-02
-3.086287592385020262e-02;-1.830728585980478940e-02;-4.482069187156142998e-03;7.756663501434307717e-03;1.858570005779004719e-02;2.870362900053573252e-02;3.700750058595535241e-02;4.402737799657419071e-02;4.942557311755095550e-02;5.569782876235342128e-02;6.016591892334698100e-02;6.420733826764969676e-02;6.890512431420263428e-02;7.242585967734525842e-02;7.511454114029665619e-02;7.774393196557576047e-02;7.981636254987677093e-02;8.199440431927977613e-02;8.340810860997256715e-02;8.527346899754696674e-02;8.630306293251412131e-02;8.735832476654890877e-02;8.753121941632917291e-02;8.706418165047881408e-02;8.638776206688557335e-02;8.575455686965351154e-02;8.516858872786690904e-02;8.450917673003714714e-02;8.401756841233136430e-02;8.388126796327861900e-02;8.346790042812264609e-02;8.287608930051464096e-02;8.227746800617603828e-02;8.167209513585733938e-02;8.132876782855937015e-02;8.124872472547627067e-02;8.113484199941765895e-02;8.099034710423134997e-02;8.066137124049281570e-02;8.026938621512412497e-02;7.954082080708561875e-02;7.878241779565260672e-02;7.804354449808882654e-02;7.732363229926782211e-02;7.662216418472066193e-02;7.593853543926547267e-02;7.527220652516740385e-02;7.462261799209211899e-02;7.398918119183493791e-02
-2.702426887317338489e-02;-1.418450520026433292e-02;-5.272850773171827710e-04;1.168445473032521387e-02;2.272193476975413462e-02;3.311955644583199077e-02;4.186434347588362248e-02;4.999062126918837889e-02;5.727476045028782881e-02;6.329135103519821504e-02;6.792276169700971200e-02;7.255628878967913808e-02;7.628014521571295503e-02;7.989398232581036707e-02;8.291572552079772007e-02;8.558108414755448423e-02;8.750952257286777336e-02;8.938898621529385580e-02;9.140085444544913951e-02;9.250423290529900811e-02;9.419630135738009391e-02;9.549657610950777753e-02;9.648524565127998553e-02;9.675802673385779096e-02;9.687878069958406890e-02;9.738907957222724121e-02;9.763892782258616621e-02;9.774433740929226733e-02;9.837758356116206582e-02;9.854818528123980570e-02;9.853747781070963663e-02;9.843906230249195588e-02;9.799029896988058208e-02;9.795625901320832718e-02;9.772002840375891564e-02;9.745779568674751980e-02;9.674273662077974290e-02;9.621387900532103743e-02;9.574452355408931414e-02;9.535146790345973289e-02;9.497812173579335548e-02;9.445419086585278567e-02;9.369121493484054708e-02;9.305241511898738882e-02;9.266048430587443818e-02;9.200882033750444611e-02;9.139099134722945827e-02;9.080522345223455971e-02;9.045490154555209383e-02
-2.538384239601196302e-02;-1.140792004614755301e-02;2.182038021269677719e-03;1.405351235499460727e-02;2.583218067260442674e-02;3.685851917677845924e-02;4.649737921029395427e-02;5.438593577114658739e-02;6.152316598059080766e-02;6.709131828405733022e-02;7.269598563754602061e-02;7.762827310230259459e-02;8.212112736095299181e-02;8.539666317954967834e-02;8.828450192733748592e-02;9.073821185245013743e-02;9.274195471518083267e-02;9.544539274876108481e-02;9.747309938671556984e-02;9.868139114925066069e-02;1.004051617568246096e-01;1.012407949987838979e-01;1.030491850626419487e-01;1.040246467825873961e-01;1.047814042950483832e-01;1.055832423521113755e-01;1.060427449504788983e-01;1.059918240417163510e-01;1.059697542257292263e-01;1.059014616052000451e-01;1.062446059468113296e-01;1.064841644048659525e-01;1.063804271482143154e-01;1.068558973268807916e-01;1.064045008531740583e-01;1.062607244846920235e-01;1.062428120050992048e-01;1.061836885894709287e-01;1.057789242738285812e-01;1.052370744828927535e-01;1.046655643663143426e-01;1.040549153683940492e-01;1.034710969867358027e-01;1.031191450512410207e-01;1.027535355134712031e-01;1.023851959366722936e-01;1.020586531772362943e-01;1.016586389322362421e-01;1.012803706866265557e-01
-2.362520328392762881e-02;-1.010566052180338764e-02;3.512946637244343528e-03;1.649002878923153115e-02;2.840642826420659850e-02;3.918899615064518061e-02;4.876785417257151201e-02;5.728449955854274245e-02;6.476702504348648415e-02;7.122637587725137720e-02;7.707754029666881446e-02;8.178697399406952007e-02;8.631994277382094849e-02;8.969366832013693502e-02;9.309571642788828927e-02;9.587383436532369296e-02;9.843275456206067309e-02;1.004681363324971960e-01;1.029425492353135269e-01;1.054778250373237108e-01;1.077693888199138111e-01;1.087971527911405362e-01;1.102580839912057770e-01;1.107412196657069497e-01;1.123969931013840545e-01;1.127771705553777953e-01;1.133942474915480142e-01;1.132136188906695679e-01;1.133828629959388462e-01;1.140490463580904473e-01;1.142356217706051863e-01;1.141283095102486739e-01;1.145086566648717968e-01;1.143264552432407127e-01;1.144457447862068239e-01;1.143863116534188512e-01;1.138698330321657043e-01;1.134603049236008326e-01;1.128821448444292525e-01;1.121805166759303335e-01;1.118761364301679301e-01;1.114996777322419669e-01;1.112418916633054061e-01;1.108522978118810925e-01;1.104448175538817328e-01;1.100773709346332535e-01;1.099865906751427841e-01;1.099460977760065711e-01;1.096496706889996814e-01
-2.235406998188009531e-02;-8.720795632893824090e-03;5.097783532652250260e-03;1.823340936167271165e-02;3.029513384645703133e-02;4.116737170195253204e-02;5.106577090432090626e-02;6.001546018997637455e-02;6.774850352387197516e-02;7.446123287844584604e-02;8.049363438866639908e-02;8.625018027965018763e-02;9.117905423626275485e-02;9.431163297116008926e-02;9.705601475921844801e-02;1.007469806021694808e-01;1.032085252237733702e-01;1.055297895410472891e-01;1.079750800604192956e-01;1.097076114764921478e-01;1.116220701522209063e-01;1.141546689074692117e-01;1.151767570832665372e-01;1.164469738119165293e-01;1.182601983163563547e-01;1.194930972974071609e-01;1.202268466764823546e-01;1.207291715765052981e-01;1.215860221154362458e-01;1.217554910119866968e-01;1.219195617566109918e-01;1.222961537735225007e-01;1.222522680289478830e-01;1.220824367739557631e-01;1.215891144303468535e-01;1.215882466607240836e-01;1.210405369367800327e-01;1.209023564085256047e-01;1.208696830782399340e-01;1.206598336503325458e-01;1.202229926561172030e-01;1.198835777213011627e-01;1.194003863601364041e-01;1.189037631675125412e-01;1.183067079804786953e-01;1.177693609464893348e-01;1.174205058461275236e-01;1.170418044899187576e-01;1.165172851363718148e-01
-2.121954974717607523e-02;-7.616322564208161117e-03;6.736038295619084515e-03;2.008695556891543221e-02;3.209171096294191616e-02;4.333143788241422545e-02;5.379419437676563609e-02;6.260308696413165175e-02;7.041613546877591168e-02;7.752309864903440817e-02;8.367061947652289222e-02;8.900431341588714573e-02;9.351862900111111709e-02;9.737177316819704831e-02;1.008130066508074879e-01;1.042600222242303504e-01;1.072433884249414243e-01;1.093871479583356648e-01;1.113573217218610661e-01;1.145214302897275410e-01;1.157470949182716896e-01;1.174118555658404811e-01;1.191889208485497759e-01;1.210952948836312854e-01;1.222630811332390960e-01;1.232298981378756181e-01;1.244116344332161922e-01;1.251168115949965465e-01;1.254415595654948534e-01;1.251818333386771620e-01;1.257098414982684709e-01;1.260068795404403752e-01;1.259885548581887171e-01;1.266785530024906459e-01;1.264356846680911861e-01;1.261667781508299946e-01;1.265324006084258546e-01;1.265554533122663083e-01;1.266597432171963078e-01;1.266670371875699974e-01;1.266488993096392401e-01;1.261972861952405656e-01;1.260407995202301179e-01;1.257359311236967980e-01;1.258481453563151664e-01;1.256337133864474653e-01;1.253336738450415155e-01;1.249434244183661863e-01;1.246461149368102567e-01
-2.024624909994605232e-02;-6.193048881985734055e-03;7.926464171093064448e-03;2.169961295648538402e-02;3.384794722334760753e-02;4.497587066650554632e-02;5.553467790096029699e-02;6.492985096322813343e-02;7.308256872798073178e-02;7.958987526765791409e-02;8.560906459485757847e-02;9.043015979390030268e-02;9.542693360259195401e-02;9.968068039625858912e-02;1.035653933048082814e-01;1.069396855639172111e-01;1.096749540357218750e-01;1.119714038174259713e-01;1.148067846833843303e-01;1.171137375939597519e-01;1.193343889580360667e-01;1.210364082053819595e-01;1.227226098710778729e-01;1.243666025053498519e-01;1.253202927518071164e-01;1.261671105373590729e-01;1.273276073738931480e-01;1.281169097689525693e-01;1.287082282324299443e-01;1.295718295950643584e-01;1.304343678386134520e-01;1.307004881829269549e-01;1.312639916828466924e-01;1.321096646936270047e-01;1.325582413826835726e-01;1.324295146294782177e-01;1.327500085128454632e-01;1.329179605971438360e-01;1.331040472697191945e-01;1.331613235464711997e-01;1.333426201427856950e-01;1.334013596152402448e-01;1.334231260416177678e-01;1.330093690745198787e-01;1.330186366060852610e-01;1.330538497935422337e-01;1.328746491602328939e-01;1.325923542933083454e-01;1.324575961852471062e-01
