2.020000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.021000000000000000e+03,-6.018503302845368275e-04,-5.181739207749237828e-04,-3.943550942756753074e-04,-3.003634620547859227e-04,-1.336183005503262515e-04,-8.668915566519064047e-05,-4.730835724669556588e-05,-1.273079328122727908e-05,-3.139346638427169453e-06,1.426750531769168954e-05,4.942166493425270539e-05,5.936422469693723405e-05,7.927866112168359825e-05,1.023013089410174169e-04,1.196254926925991965e-04,1.400102477586095907e-04,1.659740048597216952e-04,1.880731308926951743e-04,2.023488407408361974e-04,2.123490520345109461e-04,2.280440558236267277e-04,2.360510286063588524e-04,2.503750293585920556e-04,2.807884899224194963e-04,2.894237752322810085e-04,3.022126467400246524e-04,3.117577382997847152e-04,3.291261599050486811e-04,3.439210408006132297e-04,3.854666010263214297e-04,4.198682352362258967e-04,4.591918558085119630e-04,4.731962756577422929e-04,4.920651777461651976e-04,5.166592793059103647e-04,5.257920488099003184e-04,5.524338199891457718e-04,5.691417186706303893e-04,5.889849314048699758e-04,6.080202649127547333e-04,6.373812011640919099e-04,6.437861729604317084e-04,6.554688882989291848e-04,6.722660004757394876e-04,6.878361323902104944e-04,7.015831570063369490e-04,7.141214099764038072e-04,7.553059662291400529e-04,7.710557826199497316e-04,8.081375697419498037e-04,8.247934701643188163e-04,8.550901787441513979e-04,8.716928354108743502e-04,9.115019363103571545e-04,9.341784527213288763e-04,9.532554470319195856e-04,9.747453572566198553e-04,9.892051744888083302e-04,9.987558074401666364e-04,1.035919683132205697e-03,1.082808273992942475e-03,1.098692927273268441e-03,1.152605130873532620e-03,1.169734419436362994e-03,1.221025205285088773e-03,1.235301539772109668e-03,1.258205249006438386e-03,1.278089017223196008e-03,1.292193263685574751e-03,1.302581539227788427e-03,1.342198681425049809e-03,1.370312107315704332e-03,1.385997447920261352e-03,1.412438296334730644e-03,1.436100580991538783e-03,1.459640974775169115e-03,1.498037830724396413e-03,1.531391129817706066e-03,1.579088722687300821e-03,1.657516683084562376e-03,1.681155587211710612e-03,1.707840578793471883e-03,1.745219762746748034e-03,1.803931041032557931e-03,1.865058483016015589e-03,1.909338034632954064e-03,1.971033672226225712e-03,1.978283002095762317e-03,1.999981339251530581e-03,2.086281469096889964e-03,2.107185935217480849e-03,2.170797811925666374e-03,2.250729045124415847e-03,2.378986506929473693e-03,2.416280504651045595e-03,2.458379179053502180e-03,2.536877332045431831e-03,2.640155966327545258e-03,2.780966215950280394e-03,2.858205206465436275e-03,3.044565352934131951e-03,3.242220573105669777e-03,3.327563749236285822e-03,3.552880154917509390e-03,3.875187550962839577e-03,4.095278084541475322e-03,4.162572272529185650e-03
2.022000000000000000e+03,-8.313654752045584627e-04,-7.892996722783606183e-04,-5.818219505327343897e-04,-3.371889835090482210e-04,-2.374758296618642605e-04,-1.775642988726917957e-04,-5.913755863073669368e-05,5.580310094609528790e-05,8.529291879813957679e-05,1.487769964373428613e-04,2.182802983418108140e-04,2.754919764933084635e-04,3.592147215564800997e-04,3.855183687271521143e-04,4.275579422868688796e-04,4.435091461994189704e-04,4.689478823681829086e-04,5.201268498614355527e-04,5.536418660956302258e-04,5.728356725193182834e-04,5.757804852057356359e-04,5.936335932613508387e-04,6.330141197853456992e-04,6.787536984338934411e-04,7.119500199965178274e-04,7.898234726560468327e-04,8.042568243424442868e-04,8.383680440132028388e-04,8.453869314567014287e-04,8.899538758957311300e-04,9.680771832841539347e-04,1.022832586740722626e-03,1.040211111899135444e-03,1.069613508600144062e-03,1.090146033713544930e-03,1.174757320971810777e-03,1.207483974559939990e-03,1.244965875364288871e-03,1.257897579782873195e-03,1.274830743008072836e-03,1.326792274414213173e-03,1.370004698344406144e-03,1.420268734356044862e-03,1.488356600534339194e-03,1.500446019543097507e-03,1.547476123594863830e-03,1.590116274188680149e-03,1.647126467432111739e-03,1.701902475915432209e-03,1.750260511926636942e-03,1.786389264293720362e-03,1.820284207767496488e-03,1.841719884962267871e-03,1.861937160032087766e-03,1.892205286758933324e-03,1.924544719556384349e-03,1.964377309447265345e-03,2.011857271509889366e-03,2.034493880063861695e-03,2.078247318859889094e-03,2.218417632968142615e-03,2.290976724603556534e-03,2.318383982315771943e-03,2.356038646644568590e-03,2.403317435726638231e-03,2.471048454074816370e-03,2.518621918585897852e-03,2.560569710979437169e-03,2.608950825409718510e-03,2.655526632664471226e-03,2.698252853387265310e-03,2.775152200316114738e-03,2.808221889355044104e-03,2.920071244227121377e-03,2.973485449213024955e-03,3.067153330202373237e-03,3.099424239778326463e-03,3.167702827631490355e-03,3.240912436476492842e-03,3.330125195662487700e-03,3.357206425380891701e-03,3.442221520731656662e-03,3.565168297495510934e-03,3.612852389032890268e-03,3.773013482162316991e-03,3.906621364843281333e-03,3.970077777531220639e-03,4.002620317527545192e-03,4.066869057815703480e-03,4.178596357226609104e-03,4.299757089348398877e-03,4.386603550906788274e-03,4.488577729820531804e-03,4.570041539508028043e-03,4.690633762163728439e-03,4.892469323471324363e-03,4.966562851197544627e-03,5.175426221795410495e-03,5.453006224539815386e-03,5.666677179768780763e-03,6.045654337041111298e-03,6.205923516171362939e-03,6.512126994153752402e-03,7.040371260310232700e-03,7.480490581901647756e-03,8.000036067648506888e-03,8.085657144429410706e-03
2.023000000000000000e+03,-1.014455017748339734e-03,-9.191192821392930824e-04,-7.611625437518974727e-04,-2.644190345488692489e-04,-8.898846194236312767e-05,3.598052419499835281e-05,1.084583131982132654e-04,2.228076092688132943e-04,3.398064559103439880e-04,4.408493876027055674e-04,5.675793588233538642e-04,6.083165873104305621e-04,7.093633661480678839e-04,8.056163879733444161e-04,8.733202422511865794e-04,1.006427058354541311e-03,1.059853537396371033e-03,1.131009834163831636e-03,1.187247259045999710e-03,1.224181240622027045e-03,1.239546157763935386e-03,1.316309438718737219e-03,1.390936427541097095e-03,1.464289023995511653e-03,1.566301197072916991e-03,1.603606145713081617e-03,1.675031804566766728e-03,1.711870126580609594e-03,1.758595945194257231e-03,1.799132043253845112e-03,1.842319551411579623e-03,1.895315658844749004e-03,1.943615283983289458e-03,2.008966281299883177e-03,2.090048629793946327e-03,2.133418043138329487e-03,2.194388494156225729e-03,2.220772449699418959e-03,2.307899461040043790e-03,2.354607862813569603e-03,2.395620370703962533e-03,2.426464217116897082e-03,2.452376049596611141e-03,2.564686169703240658e-03,2.642608690596371605e-03,2.684223155428760044e-03,2.739831447782835414e-03,2.771340325183488384e-03,2.854122191910995511e-03,2.888743726670721899e-03,2.984723347526305366e-03,3.047258543184741281e-03,3.122562002691283128e-03,3.192130645523638503e-03,3.264279492741877821e-03,3.384751185889758093e-03,3.433230992728007226e-03,3.520276712894801485e-03,3.583454169809008241e-03,3.625379783863253574e-03,3.665173061312791952e-03,3.801765281416905323e-03,3.842751723838928619e-03,3.956332446559807266e-03,4.071902905781206623e-03,4.111763445536402960e-03,4.211465981502282400e-03,4.267715501774090210e-03,4.346546819583719211e-03,4.412553211810298949e-03,4.516966915422745282e-03,4.573593769794968150e-03,4.690155014623231984e-03,4.775558478783474732e-03,4.873958431165169823e-03,5.023433947730929217e-03,5.093470717897346720e-03,5.201457694025810388e-03,5.387746357719320860e-03,5.490894368481671027e-03,5.572852324597309635e-03,5.700700622350588984e-03,5.831003252496522356e-03,5.975777620552659430e-03,6.164709465663570191e-03,6.366075927654563961e-03,6.595522982344058892e-03,6.615575332589948912e-03,6.650153341748715925e-03,6.742138408705543318e-03,6.935302286074476567e-03,7.120274726891243598e-03,7.300867397212188435e-03,7.405398094438062073e-03,7.539524172024567907e-03,7.753790204237291130e-03,8.050851382102434256e-03,8.208323285623346163e-03,8.441522163641579368e-03,8.847434866205176537e-03,9.209257500935151206e-03,9.622911607471569193e-03,9.909187467254238629e-03,1.074174325376384825e-02,1.144364406782395240e-02,1.218958878883782786e-02,1.259440664064701530e-02
2.024000000000000000e+03,-1.338746978442871246e-03,-1.304076869785482286e-03,-1.001703907290799403e-03,-4.104213160563865807e-04,-8.472017212104585233e-05,-1.755383190693534702e-05,1.008806798351710509e-04,3.088117025943497599e-04,4.369641979931493544e-04,6.186513706600081219e-04,7.108462901357416076e-04,8.255855733248843031e-04,9.266313383694728747e-04,1.056902771429768994e-03,1.125011545076946449e-03,1.274911376663874886e-03,1.433215215125994979e-03,1.530748676333343024e-03,1.559607816912783693e-03,1.655362474421486320e-03,1.671184373469632861e-03,1.791552428028353071e-03,1.857952713317221650e-03,1.909113489523306048e-03,1.998536746907563551e-03,2.093595766646026788e-03,2.124812041856827694e-03,2.205376067895351011e-03,2.230859128667879703e-03,2.297654235604740247e-03,2.411284310640612709e-03,2.509832990749121234e-03,2.588172026815585038e-03,2.649290070003936133e-03,2.730388937968711207e-03,2.828622223502630720e-03,2.905787420628122997e-03,2.988113122704284808e-03,3.051083668194682751e-03,3.097010917461455199e-03,3.181001415705361768e-03,3.257637655001676888e-03,3.305637451053028419e-03,3.348003982811810671e-03,3.464236812947736784e-03,3.528937527547204057e-03,3.592552501355729226e-03,3.663517163959168106e-03,3.716056024367271789e-03,3.745798160676555664e-03,3.798293557497800423e-03,3.927109379885140514e-03,4.026529838689630811e-03,4.214727520185861109e-03,4.359653991321094449e-03,4.385045916801221487e-03,4.480573184542186067e-03,4.608469599234752551e-03,4.688509852008223081e-03,4.791354014161935786e-03,4.906785403707559882e-03,5.030347295601876427e-03,5.078850315416336483e-03,5.195809814079683890e-03,5.213031802415804723e-03,5.346394157577819689e-03,5.508937281153388106e-03,5.589069979167927624e-03,5.783508511625330348e-03,5.889207251995045959e-03,5.910505125213844427e-03,6.053157323231681854e-03,6.257792528768687558e-03,6.348962808309057369e-03,6.454487028467402118e-03,6.595670692867703841e-03,6.700407174790268434e-03,6.874255001698080167e-03,6.951379240556010593e-03,7.103941935461923103e-03,7.129010113358861221e-03,7.425353718103223574e-03,7.654352448124958699e-03,7.845380352862406717e-03,8.053037782937210592e-03,8.344456603896951638e-03,8.568457912895179399e-03,8.627831104188840583e-03,8.703688382810197827e-03,8.876781928876680688e-03,9.096346180191445044e-03,9.236860752563831947e-03,9.414380480435241907e-03,9.722963977691023024e-03,9.951343530092294359e-03,1.034313812241203709e-02,1.041212082072606564e-02,1.065195003315803565e-02,1.099770078734964296e-02,1.173033836330727303e-02,1.194468719843692385e-02,1.272825214765987110e-02,1.326549034707887043e-02,1.415227334898561985e-02,1.497390260832929393e-02,1.592452010665336426e-02,1.635953938141773006e-02
2.025000000000000000e+03,-1.491596239727518416e-03,-1.464999960438823556e-03,-9.765994360626639292e-04,-3.399783714943928141e-04,1.412217623240590437e-05,2.610585921863679154e-04,3.749887321262500143e-04,5.703924518370543945e-04,7.190014189276228802e-04,1.002296759516230250e-03,1.188160602551786849e-03,1.333111097949815464e-03,1.452007622180752182e-03,1.537512007030362830e-03,1.641312680771976574e-03,1.805437156314238260e-03,1.890826491063590364e-03,2.076729148164909843e-03,2.172633384964489309e-03,2.250624141858518969e-03,2.310302841337547996e-03,2.431866799694048370e-03,2.560072593476173629e-03,2.635983934886505179e-03,2.677525164831617583e-03,2.797966534880270105e-03,2.856269507082885920e-03,2.993591533869588168e-03,3.083699776684536639e-03,3.198455306779213799e-03,3.268644221122083554e-03,3.360114884410269828e-03,3.416094566913289478e-03,3.513357401491988899e-03,3.583849745675475856e-03,3.734226754926787961e-03,3.844756528663174824e-03,3.908573307982440154e-03,4.068694001562442319e-03,4.170686378613606450e-03,4.267975282783107067e-03,4.320591699471766460e-03,4.457763983831151966e-03,4.515245891628607081e-03,4.562527659690011200e-03,4.682982587971835746e-03,4.758953684965741039e-03,4.831031687879638187e-03,4.862284105410138654e-03,4.981286820356769195e-03,5.065753857469846959e-03,5.153515515716368921e-03,5.303691711289315776e-03,5.356453672060841609e-03,5.589002151106138919e-03,5.767352341489916968e-03,5.882912910135857862e-03,5.979249672525348627e-03,6.170554548988491789e-03,6.254953729360490135e-03,6.388354494370068921e-03,6.525208225180742332e-03,6.663091027802700572e-03,6.711164543024254400e-03,6.846665471802270038e-03,6.929515173869147185e-03,7.017834800113522016e-03,7.179594885555409464e-03,7.390828378064307619e-03,7.482842666673361447e-03,7.802883976727284163e-03,7.853700199303870200e-03,7.961189541363206459e-03,8.207202297940443397e-03,8.388451635546308183e-03,8.484861120469915086e-03,8.573116824360429294e-03,8.835018703309162683e-03,8.858212228745469471e-03,8.967350626986909240e-03,9.260691360062921901e-03,9.453361911316533056e-03,9.710811249960090569e-03,1.004919422164543205e-02,1.034513830634481955e-02,1.065264867732583845e-02,1.080167164456247511e-02,1.088976275306542500e-02,1.099127917190780533e-02,1.139522571072245499e-02,1.150463611442964669e-02,1.171524290953664463e-02,1.190592689425848394e-02,1.223802320076687773e-02,1.268398075681328660e-02,1.295090336979820220e-02,1.312278150764150872e-02,1.360701115009665084e-02,1.388281417679161807e-02,1.469481672486462956e-02,1.519037908686083835e-02,1.590267947005514354e-02,1.680429078196285855e-02,1.775899774625427224e-02,1.882573169501361096e-02,2.015306787517131756e-02,2.039239280377126359e-02
2.026000000000000000e+03,-1.830081326266564876e-03,-1.629170261190729082e-03,-1.019552560107070925e-03,-5.400614685048497074e-04,1.008578651813803553e-04,3.846649954423511631e-04,5.999160181350399450e-04,7.586054924433885622e-04,9.659664024050252772e-04,1.202127056221002129e-03,1.498216911647000426e-03,1.696392491507262750e-03,1.907041028942974264e-03,1.968165872020494027e-03,2.062409634762639443e-03,2.239141381803415320e-03,2.439340307600033463e-03,2.546614987275783257e-03,2.721652488388327362e-03,2.787726035114371833e-03,2.818239616288010802e-03,2.951699169307942568e-03,3.063741497909808903e-03,3.218446758982137362e-03,3.297642037268872384e-03,3.363656584649237034e-03,3.458092657888438455e-03,3.544914775457679978e-03,3.680934793667682212e-03,3.784925876231686349e-03,3.941183178769281509e-03,4.056690235003498381e-03,4.152495772298646012e-03,4.247269115865284078e-03,4.371036424366051866e-03,4.486916210432196489e-03,4.555617922528352841e-03,4.794139653263083597e-03,4.893061688506564026e-03,5.071585995328975471e-03,5.212940172335357031e-03,5.299815215365133100e-03,5.389588077008867009e-03,5.506865529646711582e-03,5.674775359799297085e-03,5.742102505232076458e-03,5.769782071632545591e-03,5.855353795051182648e-03,5.927695662262917435e-03,5.986696988166902156e-03,6.226274989767300629e-03,6.351557519854998321e-03,6.417676213319483368e-03,6.557105989326203130e-03,6.644349846983105094e-03,6.820000976210116757e-03,6.942433463568243278e-03,7.203466497075677009e-03,7.306084853859313999e-03,7.446262534084634524e-03,7.629814102208397515e-03,7.719276280277073861e-03,7.799559034675312280e-03,7.920870149357623485e-03,8.192452276963581650e-03,8.469908452979081279e-03,8.535548788443276386e-03,8.677700565832521459e-03,8.810369282988957107e-03,8.908528161155100308e-03,9.255566082642600889e-03,9.577403240041153579e-03,9.670404535890591083e-03,9.815585065059031014e-03,1.004997853751268128e-02,1.014511022940502161e-02,1.026999116132458478e-02,1.045908279897483743e-02,1.056658926182961131e-02,1.071421379407849414e-02,1.097632184730716436e-02,1.139033616743213503e-02,1.155384315107024946e-02,1.185992628495738388e-02,1.220580604196903202e-02,1.246837841078232353e-02,1.283599753825815509e-02,1.291144012518008997e-02,1.307135527689919779e-02,1.336132967170468831e-02,1.346710484292374700e-02,1.393864071141056281e-02,1.410766909091329402e-02,1.433543865447712597e-02,1.468022739209650686e-02,1.504583206943123884e-02,1.569480534457796256e-02,1.581048690178328900e-02,1.665712181483984880e-02,1.752218743288733865e-02,1.826742637433499336e-02,1.901724947668734234e-02,1.984247901300545056e-02,2.117688942974106647e-02,2.233391436274466749e-02,2.388627287483264042e-02,2.441688920069609928e-02
2.027000000000000000e+03,-2.088973255859551039e-03,-1.866929622593244348e-03,-1.074387614752319144e-03,-5.857250156124297995e-04,9.865935152372074099e-05,4.699134684938800549e-04,7.506530461113021654e-04,9.869964995945909245e-04,1.181889584634837707e-03,1.454483405604948187e-03,1.796262425253522792e-03,2.038999041026131817e-03,2.195197898101689232e-03,2.345782754933044712e-03,2.591453362241928366e-03,2.656819389215168709e-03,2.867189973300041279e-03,2.998345726021295083e-03,3.236398500376744085e-03,3.393312473789695301e-03,3.411461521103774028e-03,3.563373430505640139e-03,3.688491341112361353e-03,3.833381068473162324e-03,3.932768116690551000e-03,4.028022146638610135e-03,4.149537917219040320e-03,4.304376830075721215e-03,4.364080875752854131e-03,4.538228824206069767e-03,4.649541789502142572e-03,4.817766836308334452e-03,4.940979360685518636e-03,5.047306670759487551e-03,5.184538219399140169e-03,5.306145620061030257e-03,5.501613508892533831e-03,5.735171168041773918e-03,5.804595353270356611e-03,6.034413527540609910e-03,6.161106029142016452e-03,6.236197559378704562e-03,6.354776522168796397e-03,6.527858490877194025e-03,6.672530174386683346e-03,6.734379377103128644e-03,6.833132323166461047e-03,6.946347159915759739e-03,7.043083786140404839e-03,7.215393978754538855e-03,7.308533259992863913e-03,7.455804401926760007e-03,7.553064135397935877e-03,7.674636736091177899e-03,7.835283203592752210e-03,7.967954177157315909e-03,8.105907961620618940e-03,8.275829144062656073e-03,8.553710701351139450e-03,8.810840614861951622e-03,8.905298316609171899e-03,9.014357441581898403e-03,9.185936143730151493e-03,9.339062219611319118e-03,9.570555712440628748e-03,9.873589337288145654e-03,1.006204423622970336e-02,1.023881190787818279e-02,1.039877549579081711e-02,1.048269526032339326e-02,1.081191921236119777e-02,1.110060333804923326e-02,1.124749283198229685e-02,1.155270154980141475e-02,1.175214667804015331e-02,1.181549993190374702e-02,1.208176875345645315e-02,1.223683886852915299e-02,1.247705026219134324e-02,1.269730194221723937e-02,1.291097371768231382e-02,1.318619170438775287e-02,1.341304799789544075e-02,1.383403207277750409e-02,1.409402860076108474e-02,1.445821101419567274e-02,1.488179613076196645e-02,1.491492800003903912e-02,1.527393020680629238e-02,1.548907187376857668e-02,1.562206006518203349e-02,1.604047096786669069e-02,1.639588651084376500e-02,1.675202279869195815e-02,1.709033776881046379e-02,1.744943680350904622e-02,1.811016127404632692e-02,1.846890410509410829e-02,1.931534850536023584e-02,2.033415929854765630e-02,2.128655003452967556e-02,2.205138249773639855e-02,2.308320838837150252e-02,2.443979402469319620e-02,2.587194876429101467e-02,2.753412430473452591e-02,2.815074645227098535e-02
2.028000000000000000e+03,-2.409915622617424518e-03,-2.133832854289668957e-03,-1.199031744371333377e-03,-6.125126446105251749e-04,1.248935308497849453e-04,5.346191077229551884e-04,8.120210719140259596e-04,1.165413434860642196e-03,1.495837586566606996e-03,1.630774889931986592e-03,2.090778483439756277e-03,2.295299377820041089e-03,2.578888936477457747e-03,2.690372259862443965e-03,2.960542643400310928e-03,3.188685256515023329e-03,3.315743610516017417e-03,3.410628165999798293e-03,3.637514061729062512e-03,3.824661869059490637e-03,3.931314265295717675e-03,4.098695510223830489e-03,4.187641540432432939e-03,4.358877271920640235e-03,4.491186832631049487e-03,4.639176826226098886e-03,4.766841814169740267e-03,4.957652420778460578e-03,5.129191312809030373e-03,5.231282280505848876e-03,5.332526967984745937e-03,5.492090689150583641e-03,5.627416161568964473e-03,5.814605668614592111e-03,6.005596088793901249e-03,6.139052113666832768e-03,6.355384060626301235e-03,6.503446454079880867e-03,6.691113968182988044e-03,6.915749076656241799e-03,7.006770594508406752e-03,7.166242168727300112e-03,7.371480414874581437e-03,7.492134794928183295e-03,7.561343849977379163e-03,7.708850408321024292e-03,7.755323820679393965e-03,7.891075455542932368e-03,8.224243718787294447e-03,8.270958902831523213e-03,8.416910995723248315e-03,8.512138023600911846e-03,8.647793549376805305e-03,8.746387551034214350e-03,8.910596051722129846e-03,9.096725778733364201e-03,9.234851052048157968e-03,9.410920762847125448e-03,9.760584516499429264e-03,9.919961295670678622e-03,1.002104061184976198e-02,1.023329839913627443e-02,1.047410793421697447e-02,1.080993250621889099e-02,1.098532777399792437e-02,1.133942702086609793e-02,1.145761208075474560e-02,1.162180655358765503e-02,1.186547192286053869e-02,1.207394952653905590e-02,1.233074731741263044e-02,1.261294946444632865e-02,1.279474031235414144e-02,1.302916732028338784e-02,1.326640793374096912e-02,1.357004880003161856e-02,1.382079445377057750e-02,1.399040150348202297e-02,1.422755614278136717e-02,1.453324825975788569e-02,1.481214751423317114e-02,1.499528591820429788e-02,1.515238484197488182e-02,1.564015375309136743e-02,1.589304494606829862e-02,1.638696252225002939e-02,1.670533800053168247e-02,1.690622378774110299e-02,1.721548724715424653e-02,1.746752836241436194e-02,1.772200632224810168e-02,1.813270929303804554e-02,1.854706166932084191e-02,1.903749296330112251e-02,1.931270217750051532e-02,2.004319558410324817e-02,2.029807659711519580e-02,2.081442151815886266e-02,2.193469599562810485e-02,2.310058187371898109e-02,2.411716425306328904e-02,2.491033756849093256e-02,2.600434643580480307e-02,2.788063042938577693e-02,2.924803944617541257e-02,3.119247921107671032e-02,3.172674510868900982e-02
2.029000000000000000e+03,-2.457992355963441004e-03,-2.109913929108482578e-03,-1.113025760961017198e-03,-4.999310398926341261e-04,3.003146602376486631e-04,9.431744252935293088e-04,1.320856807441449883e-03,1.558301994003077331e-03,1.788485913454844348e-03,2.161169227334080924e-03,2.577878406474261395e-03,2.809256972871371130e-03,3.261981655172419524e-03,3.414949980096876076e-03,3.646326939071585765e-03,3.832075623539473418e-03,4.008794875269007865e-03,4.173428037722898450e-03,4.356231442533951663e-03,4.554664100941824278e-03,4.597721918878370020e-03,4.780928317677399404e-03,4.963378633145358251e-03,5.185744903655873164e-03,5.300208060664229545e-03,5.429722949215386521e-03,5.510960077592322835e-03,5.707849825890076029e-03,5.999458819081819778e-03,6.111134574861774339e-03,6.203007812514018705e-03,6.437647737895220955e-03,6.577279723488914723e-03,6.733149082417798185e-03,6.980775202080347075e-03,7.324014404664052486e-03,7.479537836107636763e-03,7.577598139118466372e-03,7.765005393635522786e-03,8.023166764535079321e-03,8.138783529286559154e-03,8.346671209977098160e-03,8.528986427032000592e-03,8.641449993983300881e-03,8.754122587070801292e-03,8.941502256438622551e-03,9.147808223438427810e-03,9.215864674952457467e-03,9.359195554420987259e-03,9.519113357569431583e-03,9.679649150271038907e-03,9.876610739062196068e-03,9.990025479811632733e-03,1.008577113106516251e-02,1.032614813055402619e-02,1.046185977972921219e-02,1.066096686664134638e-02,1.089395569016933345e-02,1.115773250524370458e-02,1.140108521670583387e-02,1.165910481266788958e-02,1.184437614021056732e-02,1.208426638137764797e-02,1.223026180585836536e-02,1.262116168575918781e-02,1.307241189856769327e-02,1.330341439474584143e-02,1.343501448178264362e-02,1.355600402065015343e-02,1.379344163499717987e-02,1.415985041418139218e-02,1.443469423306263828e-02,1.462850396968107085e-02,1.497133079157436999e-02,1.529935718284688127e-02,1.556975076532987265e-02,1.579903851865988376e-02,1.592472723791333103e-02,1.621116216071575092e-02,1.657847409403017877e-02,1.678328457005123092e-02,1.711314210312265063e-02,1.743570801146552413e-02,1.763496697543105382e-02,1.822423309741435030e-02,1.868585638695905576e-02,1.907765885689198873e-02,1.922658586139690262e-02,1.948212042763255297e-02,1.989051268183138210e-02,2.026813356063152105e-02,2.063774840601322047e-02,2.105850624276580860e-02,2.160079384039193667e-02,2.215184381379766212e-02,2.265697697753256412e-02,2.317358930699564556e-02,2.372900863870500143e-02,2.467203675398451507e-02,2.637873721119307971e-02,2.729431987662661943e-02,2.818556898334102778e-02,2.951459400664931468e-02,3.134211837435994102e-02,3.277801888992416118e-02,3.547291699571405305e-02,3.590868995497170646e-02
